admin0_code,date,cases,deaths
PL,2020-06-10,27773,1193
PL,2020-06-11,28177,1206
PL,2020-06-12,28582,1219
PL,2020-06-13,28987,1232
PL,2020-06-14,29392,1246
PL,2020-06-15,29754,1261
PL,2020-06-16,30116,1276
PL,2020-06-17,30479,1291
PL,2020-06-18,30842,1307
PL,2020-06-19,31205,1323
PL,2020-06-20,31568,1339
PL,2020-06-21,31931,1355
PL,2020-06-22,32213,1366
PL,2020-06-23,32495,1378
PL,2020-06-24,32777,1390
PL,2020-06-25,33059,1402
PL,2020-06-26,33341,1414
PL,2020-06-27,33624,1426
PL,2020-06-28,33907,1438
PL,2020-06-29,34198,1449
PL,2020-06-30,34490,1460
PL,2020-07-01,34782,1471
PL,2020-07-02,35074,1482
PL,2020-07-03,35366,1493
PL,2020-07-04,35658,1504
PL,2020-07-05,35950,1516
PL,2020-07-06,36227,1523
PL,2020-07-07,36504,1531
PL,2020-07-08,36781,1539
PL,2020-07-09,37058,1547
PL,2020-07-10,37335,1555
PL,2020-07-11,37613,1563
PL,2020-07-12,37891,1571
PL,2020-07-13,38207,1578
PL,2020-07-14,38523,1585
PL,2020-07-15,38839,1592
PL,2020-07-16,39155,1599
PL,2020-07-17,39471,1607
PL,2020-07-18,39787,1615
PL,2020-07-19,40104,1623
PL,2020-07-20,40527,1629
PL,2020-07-21,40950,1636
PL,2020-07-22,41373,1643
PL,2020-07-23,41796,1650
PL,2020-07-24,42219,1657
PL,2020-07-25,42642,1664
PL,2020-07-26,43065,1671
PL,2020-07-27,43612,1679
PL,2020-07-28,44159,1687
PL,2020-07-29,44706,1695
PL,2020-07-30,45253,1704
PL,2020-07-31,45800,1713
PL,2020-08-01,46347,1722
PL,2020-08-02,46894,1731
PL,2020-08-03,47593,1741
PL,2020-08-04,48292,1752
PL,2020-08-05,48991,1763
PL,2020-08-06,49691,1774
PL,2020-08-07,50391,1785
PL,2020-08-08,51091,1796
PL,2020-08-09,51791,1807
PL,2020-08-10,52490,1817
PL,2020-08-11,53189,1827
PL,2020-08-12,53888,1837
PL,2020-08-13,54587,1847
PL,2020-08-14,55286,1857
PL,2020-08-15,55985,1867
PL,2020-08-16,56684,1877
PL,2020-08-17,57409,1888
PL,2020-08-18,58134,1899
PL,2020-08-19,58859,1910
PL,2020-08-20,59584,1921
PL,2020-08-21,60310,1932
PL,2020-08-22,61036,1943
PL,2020-08-23,61762,1955
PL,2020-08-24,62491,1966
PL,2020-08-25,63220,1977
PL,2020-08-26,63950,1988
PL,2020-08-27,64680,1999
PL,2020-08-28,65410,2010
PL,2020-08-29,66140,2021
PL,2020-08-30,66870,2033
PL,2020-08-31,67434,2045
PL,2020-09-01,67999,2057
PL,2020-09-02,68564,2069
PL,2020-09-03,69129,2081
PL,2020-09-04,69694,2094
PL,2020-09-05,70259,2107
PL,2020-09-06,70824,2120
PL,2020-09-07,71299,2129
PL,2020-09-08,71774,2138
PL,2020-09-09,72249,2147
PL,2020-09-10,72724,2157
PL,2020-09-11,73200,2167
PL,2020-09-12,73676,2177
PL,2020-09-13,74152,2187
PL,2020-09-14,74878,2202
PL,2020-09-15,75605,2217
PL,2020-09-16,76332,2232
PL,2020-09-17,77059,2247
PL,2020-09-18,77786,2262
PL,2020-09-19,78513,2277
PL,2020-09-20,79240,2292
PL,2020-09-21,80395,2311
PL,2020-09-22,81550,2331
PL,2020-09-23,82706,2351
PL,2020-09-24,83862,2371
PL,2020-09-25,85018,2391
PL,2020-09-26,86174,2411
PL,2020-09-27,87330,2431
PL,2020-09-28,89150,2459
PL,2020-09-29,90970,2487
PL,2020-09-30,92790,2515
PL,2020-10-01,94611,2543
PL,2020-10-02,96432,2571
PL,2020-10-03,98253,2600
PL,2020-10-04,100074,2629
PL,2020-10-05,103751,2682
PL,2020-10-06,107428,2735
PL,2020-10-07,111105,2788
PL,2020-10-08,114782,2841
PL,2020-10-09,118460,2895
PL,2020-10-10,122138,2949
PL,2020-10-11,125816,3003
PL,2020-10-12,132951,3084
PL,2020-10-13,140086,3165
PL,2020-10-14,147222,3246
PL,2020-10-15,154358,3327
PL,2020-10-16,161494,3409
PL,2020-10-17,168630,3491
PL,2020-10-18,175766,3573
PL,2020-10-19,186897,3696
PL,2020-10-20,198028,3819
PL,2020-10-21,209160,3942
PL,2020-10-22,220292,4065
PL,2020-10-23,231424,4189
PL,2020-10-24,242556,4313
PL,2020-10-25,253688,4437
PL,2020-10-26,271718,4629
PL,2020-10-27,289748,4821
PL,2020-10-28,307778,5013
PL,2020-10-29,325809,5205
PL,2020-10-30,343840,5397
PL,2020-10-31,361871,5590
PL,2020-11-01,379902,5783
PL,2020-11-02,403703,6081
PL,2020-11-03,427505,6379
PL,2020-11-04,451307,6677
PL,2020-11-05,475109,6975
PL,2020-11-06,498911,7273
PL,2020-11-07,522713,7572
PL,2020-11-08,546515,7871
PL,2020-11-09,570307,8224
PL,2020-11-10,594099,8578
PL,2020-11-11,617891,8932
PL,2020-11-12,641683,9286
PL,2020-11-13,665476,9640
PL,2020-11-14,689269,9994
PL,2020-11-15,713062,10348
PL,2020-11-16,734256,10815
PL,2020-11-17,755450,11282
PL,2020-11-18,776644,11749
PL,2020-11-19,797838,12216
PL,2020-11-20,819032,12683
PL,2020-11-21,840226,13150
PL,2020-11-22,861421,13618
PL,2020-11-23,875836,14104
PL,2020-11-24,890252,14591
PL,2020-11-25,904668,15078
PL,2020-11-26,919084,15565
PL,2020-11-27,933500,16052
PL,2020-11-28,947916,16539
PL,2020-11-29,962332,17026
PL,2020-11-30,973336,17463
PL,2020-12-01,984340,17900
PL,2020-12-02,995345,18337
PL,2020-12-03,1006350,18774
PL,2020-12-04,1017355,19211
PL,2020-12-05,1028360,19648
PL,2020-12-06,1039365,20086
PL,2020-12-07,1049745,20482
PL,2020-12-08,1060125,20878
PL,2020-12-09,1070505,21274
PL,2020-12-10,1080886,21670
PL,2020-12-11,1091267,22067
PL,2020-12-12,1101648,22464
PL,2020-12-13,1112029,22861
PL,2020-12-14,1121570,23222
PL,2020-12-15,1131111,23584
PL,2020-12-16,1140652,23946
PL,2020-12-17,1150193,24308
PL,2020-12-18,1159735,24670
PL,2020-12-19,1169277,25032
PL,2020-12-20,1178819,25394
PL,2020-12-21,1186485,25648
PL,2020-12-22,1194152,25902
PL,2020-12-23,1201819,26156
PL,2020-12-24,1209486,26410
PL,2020-12-25,1217153,26664
PL,2020-12-26,1224820,26918
PL,2020-12-27,1232487,27172
PL,2020-12-28,1241399,27458
PL,2020-12-29,1250311,27744
PL,2020-12-30,1259223,28031
PL,2020-12-31,1268135,28318
PL,2021-01-01,1277047,28605
PL,2021-01-02,1285960,28892
PL,2021-01-03,1294873,29179
PL,2021-01-04,1304475,29476
PL,2021-01-05,1314077,29774
PL,2021-01-06,1323680,30072
PL,2021-01-07,1333283,30370
PL,2021-01-08,1342886,30668
PL,2021-01-09,1352489,30966
PL,2021-01-10,1362092,31264
PL,2021-01-11,1369031,31575
PL,2021-01-12,1375970,31886
PL,2021-01-13,1382910,32197
PL,2021-01-14,1389850,32508
PL,2021-01-15,1396790,32819
PL,2021-01-16,1403730,33130
PL,2021-01-17,1410670,33442
PL,2021-01-18,1416234,33730
PL,2021-01-19,1421798,34019
PL,2021-01-20,1427362,34308
PL,2021-01-21,1432926,34597
PL,2021-01-22,1438490,34886
PL,2021-01-23,1444054,35175
PL,2021-01-24,1449618,35464
PL,2021-01-25,1455012,35725
PL,2021-01-26,1460406,35986
PL,2021-01-27,1465801,36247
PL,2021-01-28,1471196,36508
PL,2021-01-29,1476591,36770
PL,2021-01-30,1481986,37032
PL,2021-01-31,1487381,37294
PL,2021-02-01,1492637,37568
PL,2021-02-02,1497893,37842
PL,2021-02-03,1503149,38116
PL,2021-02-04,1508405,38390
PL,2021-02-05,1513661,38665
PL,2021-02-06,1518918,38940
PL,2021-02-07,1524175,39215
PL,2021-02-08,1529719,39461
PL,2021-02-09,1535264,39707
PL,2021-02-10,1540809,39953
PL,2021-02-11,1546354,40200
PL,2021-02-12,1551899,40447
PL,2021-02-13,1557444,40694
PL,2021-02-14,1562989,40941
PL,2021-02-15,1570296,41136
PL,2021-02-16,1577603,41332
PL,2021-02-17,1584911,41528
PL,2021-02-18,1592219,41724
PL,2021-02-19,1599527,41920
PL,2021-02-20,1606835,42116
PL,2021-02-21,1614143,42312
PL,2021-02-22,1624017,42542
PL,2021-02-23,1633891,42772
PL,2021-02-24,1643766,43002
PL,2021-02-25,1653641,43232
PL,2021-02-26,1663516,43462
PL,2021-02-27,1673391,43692
PL,2021-02-28,1683266,43922
PL,2021-03-01,1696040,44139
PL,2021-03-02,1708814,44356
PL,2021-03-03,1721588,44573
PL,2021-03-04,1734362,44790
PL,2021-03-05,1747136,45007
PL,2021-03-06,1759910,45224
PL,2021-03-07,1772685,45442
PL,2021-03-08,1789412,45713
PL,2021-03-09,1806139,45984
PL,2021-03-10,1822866,46255
PL,2021-03-11,1839593,46526
PL,2021-03-12,1856320,46797
PL,2021-03-13,1873047,47069
PL,2021-03-14,1889774,47341
PL,2021-03-15,1911995,47647
PL,2021-03-16,1934216,47953
PL,2021-03-17,1956438,48259
PL,2021-03-18,1978660,48565
PL,2021-03-19,2000882,48871
PL,2021-03-20,2023104,49178
PL,2021-03-21,2045326,49485
PL,2021-03-22,2073041,49855
PL,2021-03-23,2100756,50225
PL,2021-03-24,2128471,50595
PL,2021-03-25,2156186,50965
PL,2021-03-26,2183901,51335
PL,2021-03-27,2211616,51705
PL,2021-03-28,2239332,52076
PL,2021-03-29,2265119,52515
PL,2021-03-30,2290906,52954
PL,2021-03-31,2316694,53393
PL,2021-04-01,2342482,53833
PL,2021-04-02,2368270,54273
PL,2021-04-03,2394058,54713
PL,2021-04-04,2419846,55153
PL,2021-04-05,2439580,55652
PL,2021-04-06,2459315,56152
PL,2021-04-07,2479050,56652
PL,2021-04-08,2498785,57152
PL,2021-04-09,2518520,57652
PL,2021-04-10,2538255,58152
PL,2021-04-11,2557990,58652
PL,2021-04-12,2573520,59169
PL,2021-04-13,2589050,59686
PL,2021-04-14,2604581,60203
PL,2021-04-15,2620112,60721
PL,2021-04-16,2635643,61239
PL,2021-04-17,2651174,61757
PL,2021-04-18,2666705,62275
PL,2021-04-19,2676276,62759
PL,2021-04-20,2685848,63243
PL,2021-04-21,2695420,63727
PL,2021-04-22,2704992,64211
PL,2021-04-23,2714564,64695
PL,2021-04-24,2724136,65179
PL,2021-04-25,2733708,65664
PL,2021-04-26,2739913,66044
PL,2021-04-27,2746118,66424
PL,2021-04-28,2752323,66805
PL,2021-04-29,2758528,67186
PL,2021-04-30,2764733,67567
PL,2021-05-01,2770939,67948
PL,2021-05-02,2777145,68329
PL,2021-05-03,2781335,68608
PL,2021-05-04,2785525,68888
PL,2021-05-05,2789715,69168
PL,2021-05-06,2793905,69448
PL,2021-05-07,2798095,69728
PL,2021-05-08,2802286,70008
PL,2021-05-09,2806477,70288
PL,2021-05-10,2809411,70527
PL,2021-05-11,2812345,70766
PL,2021-05-12,2815279,71005
PL,2021-05-13,2818213,71244
PL,2021-05-14,2821147,71483
PL,2021-05-15,2824081,71723
PL,2021-05-16,2827016,71963
PL,2021-05-17,2828587,72144
PL,2021-05-18,2830158,72325
PL,2021-05-19,2831729,72506
PL,2021-05-20,2833300,72687
PL,2021-05-21,2834871,72868
PL,2021-05-22,2836442,73050
PL,2021-05-23,2838014,73232
PL,2021-05-24,2838888,73348
PL,2021-05-25,2839762,73464
PL,2021-05-26,2840636,73580
PL,2021-05-27,2841511,73697
PL,2021-05-28,2842386,73814
PL,2021-05-29,2843261,73931
PL,2021-05-30,2844136,74048
PL,2021-05-31,2844572,74107
PL,2021-06-01,2845008,74166
PL,2021-06-02,2845444,74226
PL,2021-06-03,2845881,74286
PL,2021-06-04,2846318,74346
PL,2021-06-05,2846755,74406
PL,2021-06-06,2847192,74466
PL,2021-06-07,2847497,74526
PL,2021-06-08,2847802,74586
PL,2021-06-09,2848108,74647
PL,2021-06-10,2848414,74708
PL,2021-06-11,2848720,74769
PL,2021-06-12,2849026,74830
PL,2021-06-13,2849332,74891
PL,2021-06-14,2849506,74927
PL,2021-06-15,2849681,74963
PL,2021-06-16,2849856,75000
PL,2021-06-17,2850031,75037
PL,2021-06-18,2850206,75074
PL,2021-06-19,2850381,75111
PL,2021-06-20,2850556,75148
PL,2021-06-21,2850676,75169
PL,2021-06-22,2850797,75191
PL,2021-06-23,2850918,75213
PL,2021-06-24,2851039,75235
PL,2021-06-25,2851160,75257
PL,2021-06-26,2851281,75279
PL,2021-06-27,2851402,75301
PL,2021-06-28,2851490,75316
PL,2021-06-29,2851578,75331
PL,2021-06-30,2851666,75346
PL,2021-07-01,2851754,75361
PL,2021-07-02,2851843,75376
PL,2021-07-03,2851932,75391
PL,2021-07-04,2852021,75407
PL,2021-07-05,2852101,75418
PL,2021-07-06,2852181,75429
PL,2021-07-07,2852261,75440
PL,2021-07-08,2852341,75451
PL,2021-07-09,2852421,75462
PL,2021-07-10,2852501,75474
PL,2021-07-11,2852581,75486
PL,2021-07-12,2852670,75493
PL,2021-07-13,2852760,75501
PL,2021-07-14,2852850,75509
PL,2021-07-15,2852940,75517
PL,2021-07-16,2853030,75525
PL,2021-07-17,2853120,75533
PL,2021-07-18,2853210,75541
PL,2021-07-19,2853315,75544
PL,2021-07-20,2853420,75548
PL,2021-07-21,2853525,75552
PL,2021-07-22,2853630,75556
PL,2021-07-23,2853736,75560
PL,2021-07-24,2853842,75564
PL,2021-07-25,2853948,75568
PL,2021-07-26,2854076,75571
PL,2021-07-27,2854204,75574
PL,2021-07-28,2854332,75577
PL,2021-07-29,2854460,75580
PL,2021-07-30,2854588,75583
PL,2021-07-31,2854716,75586
PL,2021-08-01,2854844,75590
PL,2021-08-02,2854992,75593
PL,2021-08-03,2855141,75596
PL,2021-08-04,2855290,75600
PL,2021-08-05,2855439,75604
PL,2021-08-06,2855588,75608
PL,2021-08-07,2855737,75612
PL,2021-08-08,2855886,75616
PL,2021-08-09,2856071,75618
PL,2021-08-10,2856257,75620
PL,2021-08-11,2856443,75622
PL,2021-08-12,2856629,75624
PL,2021-08-13,2856815,75627
PL,2021-08-14,2857001,75630
PL,2021-08-15,2857187,75633
PL,2021-08-16,2857379,75635
PL,2021-08-17,2857572,75637
PL,2021-08-18,2857765,75639
PL,2021-08-19,2857958,75641
PL,2021-08-20,2858151,75644
PL,2021-08-21,2858344,75647
PL,2021-08-22,2858537,75650
PL,2021-08-23,2858767,75653
PL,2021-08-24,2858997,75656
PL,2021-08-25,2859227,75659
PL,2021-08-26,2859457,75662
PL,2021-08-27,2859687,75666
PL,2021-08-28,2859918,75670
PL,2021-08-29,2860149,75674
PL,2021-08-30,2860475,75679
PL,2021-08-31,2860801,75684
PL,2021-09-01,2861127,75689
PL,2021-09-02,2861453,75694
PL,2021-09-03,2861779,75699
PL,2021-09-04,2862105,75705
PL,2021-09-05,2862432,75711
PL,2021-09-06,2862896,75717
PL,2021-09-07,2863360,75723
PL,2021-09-08,2863824,75729
PL,2021-09-09,2864288,75736
PL,2021-09-10,2864753,75743
PL,2021-09-11,2865218,75750
PL,2021-09-12,2865683,75757
PL,2021-09-13,2866308,75765
PL,2021-09-14,2866933,75774
PL,2021-09-15,2867559,75783
PL,2021-09-16,2868185,75792
PL,2021-09-17,2868811,75801
PL,2021-09-18,2869437,75810
PL,2021-09-19,2870063,75819
PL,2021-09-20,2870828,75831
PL,2021-09-21,2871593,75843
PL,2021-09-22,2872358,75855
PL,2021-09-23,2873123,75867
PL,2021-09-24,2873889,75879
PL,2021-09-25,2874655,75891
PL,2021-09-26,2875421,75903
PL,2021-09-27,2876549,75920
PL,2021-09-28,2877677,75937
PL,2021-09-29,2878805,75954
PL,2021-09-30,2879933,75972
PL,2021-10-01,2881061,75990
PL,2021-10-02,2882189,76008
PL,2021-10-03,2883317,76026
PL,2021-10-04,2884996,76050
PL,2021-10-05,2886675,76075
PL,2021-10-06,2888354,76100
PL,2021-10-07,2890033,76125
PL,2021-10-08,2891713,76150
PL,2021-10-09,2893393,76175
PL,2021-10-10,2895073,76200
PL,2021-10-11,2897618,76235
PL,2021-10-12,2900163,76270
PL,2021-10-13,2902709,76305
PL,2021-10-14,2905255,76340
PL,2021-10-15,2907801,76375
PL,2021-10-16,2910347,76410
PL,2021-10-17,2912893,76446
PL,2021-10-18,2917858,76493
PL,2021-10-19,2922823,76540
PL,2021-10-20,2927788,76587
PL,2021-10-21,2932753,76634
PL,2021-10-22,2937718,76682
PL,2021-10-23,2942683,76730
PL,2021-10-24,2947649,76778
PL,2021-10-25,2955402,76858
PL,2021-10-26,2963155,76939
PL,2021-10-27,2970908,77020
PL,2021-10-28,2978662,77101
PL,2021-10-29,2986416,77182
PL,2021-10-30,2994170,77263
PL,2021-10-31,3001924,77344
PL,2021-11-01,3013550,77451
PL,2021-11-02,3025176,77558
PL,2021-11-03,3036802,77665
PL,2021-11-04,3048428,77772
PL,2021-11-05,3060054,77879
PL,2021-11-06,3071680,77986
PL,2021-11-07,3083306,78093
PL,2021-11-08,3097946,78252
PL,2021-11-09,3112587,78411
PL,2021-11-10,3127228,78571
PL,2021-11-11,3141869,78731
PL,2021-11-12,3156510,78891
PL,2021-11-13,3171151,79051
PL,2021-11-14,3185792,79211
PL,2021-11-15,3206323,79492
PL,2021-11-16,3226854,79774
PL,2021-11-17,3247385,80056
PL,2021-11-18,3267916,80338
PL,2021-11-19,3288448,80620
PL,2021-11-20,3308980,80902
PL,2021-11-21,3329512,81184
PL,2021-11-22,3352830,81502
PL,2021-11-23,3376148,81820
PL,2021-11-24,3399466,82138
PL,2021-11-25,3422784,82456
PL,2021-11-26,3446102,82774
PL,2021-11-27,3469420,83092
PL,2021-11-28,3492739,83410
PL,2021-11-29,3516123,83787
PL,2021-11-30,3539507,84164
PL,2021-12-01,3562891,84542
PL,2021-12-02,3586275,84920
PL,2021-12-03,3609659,85298
PL,2021-12-04,3633043,85676
PL,2021-12-05,3656428,86054
PL,2021-12-06,3678563,86455
PL,2021-12-07,3700698,86856
PL,2021-12-08,3722833,87257
PL,2021-12-09,3744968,87658
PL,2021-12-10,3767103,88059
PL,2021-12-11,3789239,88461
PL,2021-12-12,3811375,88863
PL,2021-12-13,3829778,89292
PL,2021-12-14,3848181,89721
PL,2021-12-15,3866584,90150
PL,2021-12-16,3884987,90579
PL,2021-12-17,3903390,91009
PL,2021-12-18,3921794,91439
PL,2021-12-19,3940198,91869
PL,2021-12-20,3952545,92274
PL,2021-12-21,3964892,92679
PL,2021-12-22,3977239,93084
PL,2021-12-23,3989587,93490
PL,2021-12-24,4001935,93896
PL,2021-12-25,4014283,94302
PL,2021-12-26,4026631,94708
PL,2021-12-27,4037914,95174
PL,2021-12-28,4049197,95640
PL,2021-12-29,4060480,96106
PL,2021-12-30,4071763,96573
PL,2021-12-31,4083046,97040
PL,2022-01-01,4094329,97507
PL,2022-01-02,4105613,97974
PL,2022-01-03,4118061,98282
PL,2022-01-04,4130510,98590
PL,2022-01-05,4142959,98898
PL,2022-01-06,4155408,99207
PL,2022-01-07,4167857,99516
PL,2022-01-08,4180306,99825
PL,2022-01-09,4192755,100134
PL,2022-01-10,4207398,100500
PL,2022-01-11,4222041,100866
PL,2022-01-12,4236684,101232
PL,2022-01-13,4251327,101598
PL,2022-01-14,4265970,101964
PL,2022-01-15,4280614,102331
PL,2022-01-16,4295258,102698
PL,2022-01-17,4327235,102917
PL,2022-01-18,4359212,103136
PL,2022-01-19,4391189,103355
PL,2022-01-20,4423166,103575
PL,2022-01-21,4455144,103795
PL,2022-01-22,4487122,104015
PL,2022-01-23,4519100,104235
PL,2022-01-24,4567499,104423
PL,2022-01-25,4615898,104611
PL,2022-01-26,4664297,104799
PL,2022-01-27,4712696,104987
PL,2022-01-28,4761095,105175
PL,2022-01-29,4809494,105363
PL,2022-01-30,4857893,105552
PL,2022-01-31,4905862,105753
PL,2022-02-01,4953831,105954
PL,2022-02-02,5001800,106155
PL,2022-02-03,5049769,106357
PL,2022-02-04,5097739,106559
PL,2022-02-05,5145709,106761
PL,2022-02-06,5193679,106963
PL,2022-02-07,5226176,107181
PL,2022-02-08,5258673,107399
PL,2022-02-09,5291170,107617
PL,2022-02-10,5323667,107836
PL,2022-02-11,5356164,108055
PL,2022-02-12,5388662,108274
PL,2022-02-13,5421160,108493
PL,2022-02-14,5442370,108735
PL,2022-02-15,5463580,108977
PL,2022-02-16,5484791,109219
PL,2022-02-17,5506002,109461
PL,2022-02-18,5527213,109703
PL,2022-02-19,5548424,109946
PL,2022-02-20,5569635,110189
PL,2022-02-21,5584441,110403
PL,2022-02-22,5599247,110617
PL,2022-02-23,5614053,110831
PL,2022-02-24,5628859,111045
PL,2022-02-25,5643666,111260
PL,2022-02-26,5658473,111475
PL,2022-02-27,5673280,111690
PL,2022-02-28,5684749,111866
PL,2022-03-01,5696218,112042
PL,2022-03-02,5707687,112218
PL,2022-03-03,5719156,112394
PL,2022-03-04,5730625,112570
PL,2022-03-05,5742095,112746
PL,2022-03-06,5753565,112923
PL,2022-03-07,5764513,113050
PL,2022-03-08,5775461,113177
PL,2022-03-09,5786409,113305
PL,2022-03-10,5797358,113433
PL,2022-03-11,5808307,113561
PL,2022-03-12,5819256,113689
PL,2022-03-13,5830205,113817
PL,2022-03-14,5840394,113928
PL,2022-03-15,5850583,114039
PL,2022-03-16,5860772,114150
PL,2022-03-17,5870962,114261
PL,2022-03-18,5881152,114372
PL,2022-03-19,5891342,114483
PL,2022-03-20,5901532,114594
PL,2022-03-21,5908716,114680
PL,2022-03-22,5915900,114767
PL,2022-03-23,5923084,114854
PL,2022-03-24,5930268,114941
PL,2022-03-25,5937453,115028
PL,2022-03-26,5944638,115115
PL,2022-03-27,5951823,115202
PL,2022-03-28,5955596,115275
PL,2022-03-29,5959369,115349
PL,2022-03-30,5963142,115423
PL,2022-03-31,5966915,115497
PL,2022-04-01,5970689,115571
PL,2022-04-02,5974463,115645
PL,2022-04-03,5978237,115719
PL,2022-04-04,5979452,115760
PL,2022-04-05,5980667,115801
PL,2022-04-06,5981882,115842
PL,2022-04-07,5983098,115883
PL,2022-04-08,5984314,115925
PL,2022-04-09,5985530,115967
PL,2022-04-10,5986746,116009
PL,2022-04-11,5987735,116038
PL,2022-04-12,5988724,116067
PL,2022-04-13,5989713,116096
PL,2022-04-14,5990702,116125
PL,2022-04-15,5991692,116154
PL,2022-04-16,5992682,116183
PL,2022-04-17,5993672,116212
PL,2022-04-18,5994522,116227
PL,2022-04-19,5995372,116242
PL,2022-04-20,5996222,116258
PL,2022-04-21,5997073,116274
PL,2022-04-22,5997924,116290
PL,2022-04-23,5998775,116306
PL,2022-04-24,5999626,116322
PL,2022-04-25,6000407,116337
PL,2022-04-26,6001188,116353
PL,2022-04-27,6001970,116369
PL,2022-04-28,6002752,116385
PL,2022-04-29,6003534,116401
PL,2022-04-30,6004316,116417
PL,2022-05-01,6005098,116433
PL,2022-05-02,6005622,116444
PL,2022-05-03,6006146,116455
PL,2022-05-04,6006670,116466
PL,2022-05-05,6007194,116477
PL,2022-05-06,6007719,116488
PL,2022-05-07,6008244,116500
PL,2022-05-08,6008769,116512
PL,2022-05-09,6009187,116522
PL,2022-05-10,6009605,116532
PL,2022-05-11,6010023,116542
PL,2022-05-12,6010441,116552
PL,2022-05-13,6010859,116562
PL,2022-05-14,6011278,116572
PL,2022-05-15,6011697,116582
PL,2022-05-16,6011992,116590
PL,2022-05-17,6012287,116598
PL,2022-05-18,6012582,116607
PL,2022-05-19,6012877,116616
PL,2022-05-20,6013172,116625
PL,2022-05-21,6013468,116634
PL,2022-05-22,6013764,116643
PL,2022-05-23,6013999,116649
PL,2022-05-24,6014234,116655
PL,2022-05-25,6014469,116661
PL,2022-05-26,6014704,116667
PL,2022-05-27,6014939,116673
PL,2022-05-28,6015174,116679
PL,2022-05-29,6015409,116686
PL,2022-05-30,6015612,116691
PL,2022-05-31,6015816,116696
PL,2022-06-01,6016020,116701
PL,2022-06-02,6016224,116706
PL,2022-06-03,6016428,116711
PL,2022-06-04,6016632,116716
PL,2022-06-05,6016836,116722
PL,2022-06-06,6017039,116725
PL,2022-06-07,6017242,116728
PL,2022-06-08,6017446,116731
PL,2022-06-09,6017650,116734
PL,2022-06-10,6017854,116737
PL,2022-06-11,6018058,116740
PL,2022-06-12,6018262,116744
PL,2022-06-13,6018433,116746
PL,2022-06-14,6018604,116748
PL,2022-06-15,6018775,116751
PL,2022-06-16,6018946,116754
PL,2022-06-17,6019117,116757
PL,2022-06-18,6019288,116760
PL,2022-06-19,6019459,116763
PL,2022-06-20,6019727,116766
PL,2022-06-21,6019995,116769
PL,2022-06-22,6020263,116772
PL,2022-06-23,6020531,116775
PL,2022-06-24,6020799,116779
PL,2022-06-25,6021067,116783
PL,2022-06-26,6021336,116787
PL,2022-06-27,6021816,116789
PL,2022-06-28,6022296,116791
PL,2022-06-29,6022776,116793
PL,2022-06-30,6023257,116796
PL,2022-07-01,6023738,116799
PL,2022-07-02,6024219,116802
PL,2022-07-03,6024700,116805
PL,2022-07-04,6025547,116807
PL,2022-07-05,6026394,116809
PL,2022-07-06,6027241,116811
PL,2022-07-07,6028088,116814
PL,2022-07-08,6028935,116817
PL,2022-07-09,6029782,116820
PL,2022-07-10,6030629,116823
PL,2022-07-11,6032106,116825
PL,2022-07-12,6033583,116827
PL,2022-07-13,6035060,116829
PL,2022-07-14,6036537,116831
PL,2022-07-15,6038014,116834
PL,2022-07-16,6039491,116837
PL,2022-07-17,6040968,116840
PL,2022-07-18,6043375,116846
PL,2022-07-19,6045782,116852
PL,2022-07-20,6048189,116858
PL,2022-07-21,6050596,116864
PL,2022-07-22,6053003,116871
PL,2022-07-23,6055411,116878
PL,2022-07-24,6057819,116885
PT,2020-02-23,1,0
PT,2020-02-24,1,0
PT,2020-02-25,1,0
PT,2020-02-26,1,0
PT,2020-02-27,1,0
PT,2020-02-28,1,0
PT,2020-02-29,1,0
PT,2020-03-01,2,0
PT,2020-03-02,5,0
PT,2020-03-03,9,0
PT,2020-03-04,13,0
PT,2020-03-05,17,0
PT,2020-03-06,21,0
PT,2020-03-07,25,0
PT,2020-03-08,29,0
PT,2020-03-09,70,0
PT,2020-03-10,111,0
PT,2020-03-11,152,0
PT,2020-03-12,193,0
PT,2020-03-13,234,0
PT,2020-03-14,276,0
PT,2020-03-15,318,0
PT,2020-03-16,519,3
PT,2020-03-17,720,6
PT,2020-03-18,921,10
PT,2020-03-19,1122,14
PT,2020-03-20,1323,18
PT,2020-03-21,1524,22
PT,2020-03-22,1725,26
PT,2020-03-23,2256,43
PT,2020-03-24,2787,60
PT,2020-03-25,3318,78
PT,2020-03-26,3850,96
PT,2020-03-27,4382,114
PT,2020-03-28,4914,132
PT,2020-03-29,5446,150
PT,2020-03-30,6167,179
PT,2020-03-31,6888,208
PT,2020-04-01,7609,237
PT,2020-04-02,8331,266
PT,2020-04-03,9053,296
PT,2020-04-04,9775,326
PT,2020-04-05,10497,356
PT,2020-04-06,11131,391
PT,2020-04-07,11766,426
PT,2020-04-08,12401,461
PT,2020-04-09,13036,496
PT,2020-04-10,13671,531
PT,2020-04-11,14306,566
PT,2020-04-12,14941,602
PT,2020-04-13,15547,633
PT,2020-04-14,16153,664
PT,2020-04-15,16759,695
PT,2020-04-16,17366,726
PT,2020-04-17,17973,757
PT,2020-04-18,18580,788
PT,2020-04-19,19187,819
PT,2020-04-20,19643,845
PT,2020-04-21,20099,871
PT,2020-04-22,20555,898
PT,2020-04-23,21011,925
PT,2020-04-24,21468,952
PT,2020-04-25,21925,979
PT,2020-04-26,22382,1006
PT,2020-04-27,22720,1026
PT,2020-04-28,23059,1046
PT,2020-04-29,23398,1066
